shstReferenceId,A_node,B_node,lanes_am,lanes_md,lanes_pm,name,min_lanes,max_lanes,osm_sfcta_names_dist
03e19719e68b34ff50455d31366bd06a,26703,50289,1,1,1,BEACH,1,1,100
03e8447d9881cdff4c72c68a2b66cd81,21301,21299,1,1,1,ESMERALDA,1,1,0
03ecf9709ba25cfb90c5afdb9430b346,28021,28026,1,1,1,LAKE,1,1,0
03f04ba4d118ca0152198b5372ea0332,22786,33406,1,1,1,MONCADA,1,1,0
03f1526f48e24ae0632112130b944cb5,51220,51225,1,1,1,EDIE,1,1,10
03f3b851a8e40f933293c2639a182cfd,52238,22102,2,2,2,OCEAN,2,2,0
040e7b7a734fa5a158ed9c89edf94fe5,20123,20145,1,1,1,UNDERWOOD,1,1,0
0417f104fccd0192d4b93176241699a1,26511,26512,1,1,1,LAGUNA,1,1,0
0419bd53f441eea4bed9309fdfbd08b0,22221,22211,1,1,1,BRIGHTON,1,1,0
041af191dfa48df1e811ad05814f4bf1,26466,26465,1,1,1,TURK,1,1,0
041b8ba18769b2a30fa0eaea7606a7c1,21582,22455,1,1,1,CAYUGA,1,1,0
0420fd13d9e98eabe007aa0f2f30ffab,51617,52198,1,1,1,SPEAR,1,1,100
0422cb2801bd245c83574b91a9b30ce8,26875,26874,1,1,1,FILBERT,1,1,0
04285e7a6302e67633a9558d2c3e033e,21479,21478,1,1,1,CONCORD,1,1,0
042a7be89dae3f2acbb06f36da74a6fb,20405,20408,1,1,1,BURR,1,1,8
042c92d1b98fe71f0224fb9ce143e091,26611,26633,2,2,2,CALIFORNIA,2,2,0
042ddee3ed6130c8dc3ddf2789a8d206,27836,27816,1,1,1,31ST,1,1,0
042ec96a7d740480728087d88a54c1fd,22352,22354,1,1,1,FOERSTER,1,1,0
04310bd9b7069d14cdd21ea2d74da097,25973,26044,1,1,1,FILLMORE,1,1,0
04331045f5e653c260dd07594dc5d17d,26786,26777,1,1,1,BEACH,1,1,8
04369c2e69c22365218a9450e5686984,24954,24966,1,1,1,COSMO,1,1,6
04370039b27cb2900bf01def5baf2570,25965,25956,1,1,1,FULTON,1,1,0
0437bfcdc1a0762c65ff3532427d809d,20434,33227,3,3,3,JAMESTOWN,3,3,0
043a607869d6bdc8d808bb54e10c07a5,27175,27171,1,1,1,12TH,1,1,0
043b00364ab5094f10b41bde6f6a873e,26604,26603,1,1,1,WEBSTER,1,1,0
0448bada576ecad3b944373c8e23abc0,26396,26392,2,1,2,MASONIC,1,2,0
044c97f111983b47fa97b7d247b280ea,27104,27105,1,1,1,LAWTON,1,1,0
0453a7ee759882a8d02d11ffa341fda1,24711,24710,3,3,3,WASHINGTON,3,3,0
0453d41e302ffe25519756c02f4e90c4,24587,24590,5,5,5,3RD,5,5,100
04548e74d1ffa5024aa90ab0eab2ca7e,25068,24949,2,2,2,MASON,2,2,0
045d4d2e2d6574c11e1f6cbaef84dc76,52885,52886,1,1,1,AVENUE B,1,1,100
046218da192149dd79dcb6862e1dfc55,25192,25179,2,2,2,O FARRELL,2,2,1
04629e6ebf5819269a162b7d40df8ddd,24509,52752,3,3,3,FREMONT,3,3,100
0462f500c3fb9955159d55747078f919,23487,23481,1,1,1,45TH,1,1,0
04652521f38e214c27e1ce87ab83515d,22446,33001,1,1,1,SYDNEY,1,1,0
0466046dba8e2c13a9942101c4e4854b,20562,20563,1,1,1,ORDWAY,1,1,0
0467667833a5ea5c8b50e0d9ff1d84fc,22042,22046,1,1,1,26TH,1,1,0
0469df0f568f2edff64d223a17909bb2,27081,27082,1,1,1,HUGO,1,1,0
046b99d7fdf9f25cebf821a7c4c966ca,20334,20332,1,1,1,RUTLAND,1,1,0
046cfa3cd6373581ccca07a498b63165,20896,20654,1,1,1,GIRARD,1,1,0
046dd21dd7c9984edf6c951d83a3adf5,24243,24236,1,1,1,12TH,1,1,0
0470fb3dd381ec9d67a85bf9528ae1a7,21173,21177,2,2,2,CESAR CHAVEZ,2,2,0
047449172df74243e659f306b0ae4530,26435,26440,1,1,1,PAGE,1,1,0
04776affea0952527c6f206f39f4404b,22265,22271,1,1,1,STILLINGS,1,1,0
047c001b838e7f89151cb6faa2b8820e,24001,24000,2,2,2,POTRERO,2,2,0
04800fcb8486a06d098edf96e620d89f,23553,23555,1,1,1,22ND,1,1,0
048892ad28f988e15f25ec73b8c25caf,24088,24094,1,1,1,MISSION,1,1,0
049308d6b76b6be616cd30cca5c142e3,21943,21967,1,1,1,CHENERY,1,1,0
049694b87a71e73483beb7e7e03b24dc,22329,22344,1,1,1,AMBER,1,1,6
04980fd269a907cae47cc44bd3c99ae6,25651,25642,1,1,1,23RD,1,1,8
049894a9857437a80e3d6e0e0f943ddd,51308,51307,1,1,1,MONTGOMERY,1,1,0
04a56a4f8e4e6b67fd15c619589d8b05,52062,52061,1,1,1,UNNAMED #119,1,1,100
04a6801248243702dd52f11d989a1c2f,23606,50366,1,1,1,SPEAR,1,1,0
04a692955d30b2ef81b94fe04f33beb9,23675,23677,1,1,1,17TH,1,1,0
04ab425f7ab93a198aa67cf39844ac37,25728,50688,1,1,1,HARLOW,1,1,100
04b3b8c7e3b231482160571f4f3e00d5,21902,21901,2,2,2,DOLORES,2,2,0
04b655077ba2ff9aedee9f88c4146301,27941,27945,1,1,1,KIRKHAM,1,1,0
04b6ffef6ee5393c4b1c5a9209dcdc46,26880,26975,1,1,1,BRODERICK,1,1,0
04bbdbc49b7c4d3c6630d0030f292544,27505,27499,1,1,1,20TH,1,1,0
04be5de58ba4bf079836678b9d7f8874,24467,24470,3,3,3,FRANKLIN,3,3,0
04c0d4091fbc678d80fd8eab9e9c89d2,21397,21386,1,1,1,SOUTH HILL,1,1,0
04c4d6361de22618317f8d6f9f55e042,25351,25352,1,1,1,STOCKTON,1,1,0
04c59636deb0980585cb6a036b32167d,20395,51995,1,1,1,RAYMOND,1,1,100
04c76cd012fb4a40e548248c01a45963,23676,23672,1,1,1,TEXAS,1,1,0
04c981fda8d28e870433996d76d5047e,20633,20631,1,1,1,GIRARD,1,1,0
04cb3f2d0b7912f7dd287d7ee5d32ca6,28023,28024,1,1,1,CALIFORNIA,1,1,0
04ce60ec48b77bc0d21bb2754ab7cd90,24847,25328,1,1,1,GREEN,1,1,0
04cf4fa399d81a8272eb10b3e9f966b3,24539,50040,1,1,1,TEHAMA,1,1,100
04d94ec64ada94ca49e2d1bd3f5fc693,25518,25519,1,1,1,LEAVENWORTH,1,1,0
04e1774b37400f2b30e266b74f99b45a,22368,32991,1,1,1,BELLA VISTA,1,1,0
04e2fad41985ec77fdf0baa90728713e,30705,30748,3,3,3,VAN NESS,3,3,0
04e508cd9a198277ef513afa9fab60d7,24811,30037,1,1,1,FRONT,1,1,0
04ea0a1cd493ab02fe9f906d29d65d91,25423,30067,1,1,1,UNION,1,1,0
04f39e50eee5f3117e53940c17aec407,27352,27355,1,1,1,JUDAH,1,1,0
04f3fb8a5d8bccbca7b118465b9de1c3,24462,24466,2,2,3,MC ALLISTER,2,3,1
04f55b9d6087f033efddb3ea17c4b545,20659,20660,2,2,2,3RD,2,2,0
04f659806a5d0c3c623be5bafad29c3e,27534,27516,1,1,1,24TH,1,1,0
050014dc1782b39e5bbb9e7d4303b6f2,26598,26531,3,3,3,BUSH,3,3,0
05039e0d8cb5ec3f2bca10f56e05f7b1,32982,33498,3,3,3,PORTOLA,3,3,0
050547a1b5cdd2401f2ffb36956e48a5,52830,33719,1,1,1,20TH,1,1,0
0509f2677c0f5d9a1cf621a514df72c4,25147,25175,3,3,3,TURK,3,3,0
050a752573e8f9318ab78276367b08f7,22516,22517,1,1,1,WORCESTER,1,1,8
051481924a01be46ebac6debed5be628,27308,27310,1,1,1,ORTEGA,1,1,5
0516e8f1998193ad17e6e5d083a78a9d,21647,21648,1,1,1,EDINBURGH,1,1,0
0517b9b879e69bed520a705b1d487b5b,24012,24030,1,1,1,19TH,1,1,0
052bcd908015df4348be42e02a71ec09,25952,25953,1,1,1,HAYES,1,1,0
052d43fb9c99e5d0a5bb5e78738ade51,20137,20138,1,1,1,GARLINGTON,1,1,6
05378e7ff13894d7f434494ae8d6863d,24909,24921,1,1,1,POWELL,1,1,100
053a58533220028c981b792171626f74,26731,26722,1,1,1,LAGUNA,1,1,0
0541d4fed04b94609acabf3888365a74,32904,27942,2,2,2,GREAT,2,2,8
05493bca2265ffc6ac2ea725af4ae092,21385,21389,1,1,1,WINDING,1,1,0
054ee33fa10421ff79c679b6d9c98b95,23886,23824,1,1,1,BLUXOME,1,1,0
054fa63ff4c2921e2a5453613857c8ca,26481,26473,1,1,1,PARKER,1,1,0
05502ec660c694c9b10a4fd61780d10a,22753,22759,1,1,1,PINEHURST,1,1,0
055129bbe5ea092e78de9c5553aa3857,23416,23420,1,1,1,PACHECO,1,1,0
0561ce0f7d7b3c68b62024413a334865,33110,20726,1,1,1,GALVEZ,1,1,0
0568e73864d0112b6eaf478053978d88,21684,21681,1,1,1,MADRID,1,1,0
056a43554d35e96fe76c7b4ebeb95525,27419,27378,2,2,2,LINCOLN,2,2,0
056ac5de9749ce50ecac991f82c1e0cb,24764,24762,1,1,1,MONTGOMERY,1,1,0
056c3f35c6d4e8b6265e2b357cc70730,23313,23308,3,3,3,SUNSET,3,3,0
056de2cc9c53064fb9ec07e129a8a458,51380,51176,1,1,1,NA,1,1,100
056e6e382a9a8435e0cdce9999deb379,26355,26370,1,1,1,LYON,1,1,0
0570e1bbf6be05a46c31b1bac7ad45ae,27956,27952,1,1,1,47TH,1,1,0
05710abf9a532b48775726771718ddfa,26829,26830,1,1,1,LYON,1,1,0
0572404f7f37540ff39f11a639700b75,25850,30759,1,1,1,PEARL,1,1,0
0574467cd64a3e7d3a4f4564e9458dce,25312,25317,1,1,1,VALLEJO,1,1,0
0574e39c8a56ba8cee67cf739013a1c4,20198,20196,1,1,1,LA SALLE,1,1,0
0577cffd6d9b2f6988f17eda761115a7,23183,23195,1,1,1,TARAVAL,1,1,0
057d9fc83e7f49ef68087de3fdb3dc69,26459,26456,1,1,1,GOLDEN GATE,1,1,0
057ffc2b587a69e54cf349d7361c4697,20341,20352,1,1,1,SUNNYDALE,1,1,0
0587f1dc8432e817351e920dc31af22c,23017,51442,1,1,1,UNNAMED #088,1,1,100
058aefbafd2ac646621b3182ab13020e,25330,25331,1,1,1,GRANT,1,1,0
058fce8127fc9ee7093d7780c5e68d03,26411,26425,1,1,1,BEULAH,1,1,0
0595f887e4fc3bdd7493f97d4ec376bc,26535,26536,3,3,3,VAN NESS,3,3,0
059bdf77d473b4d5310bde5536af0d47,23984,24057,1,1,1,25TH,1,1,0
05a299bd5343e2dd5bc1adc1ca125972,21124,21125,1,1,1,YORK,1,1,11
05a52e355e0e33cd9130bb487af60f01,21916,21915,2,2,2,CHURCH,2,2,0
05aa6b1e77f65e971b404abb166096dc,20708,33065,2,2,2,CESAR CHAVEZ,2,2,0
05aa80be59c5d97c350f8d0f39412dab,28023,27843,1,1,1,30TH,1,1,0
05ac41d428642bc533424ccace00368e,28019,28017,1,1,1,28TH,1,1,0
05aced78087a339df55f155c81b31f83,25521,25504,1,1,1,JONES,1,1,0
05acf16f8db0d4027cda51be3e596f24,26481,26473,1,1,1,PARKER,1,1,0
05ad58494a942b2ff4599fe4b164ccd6,23979,23978,1,1,1,HARRISON,1,1,0
05ada111555ad5cd5a43ea76853c1283,27982,27981,2,2,2,GREAT,2,2,8
05adb247f51a7eba4f2532694f750cc8,24697,24799,1,1,1,FRONT,1,1,0
05ba59a72106a2ccedc4493849e109f0,24350,24353,1,1,1,11TH,1,1,0
05bef69705a4409149966b822fcc47f8,20568,20575,1,1,1,PAUL,1,1,0
05bfb43ded34b2731d2b3885438209eb,27042,50639,1,1,1,VENTURA,1,1,100
05c1078a3c580c00de65095eb04d6093,52750,52755,1,1,1,BEALE,1,1,0
05c3b2aaaee28af0f7be8fca34e24d54,28004,28003,1,1,1,POINT LOBOS,1,1,0
05c4d372bdbec542f8104248ec12b0c0,23098,23100,1,1,1,ARBALLO,1,1,0
05c87477d2a71aa4573f2c288a2704c7,23012,23006,1,1,1,BANBURY,1,1,0
05d65cec217d6c5f8f3f0397418cdb19,51223,51224,1,1,1,KENDALL,1,1,0
05d99aca5c07aabfa3ba786288fae2dc,24506,52715,1,1,1,HOWARD,1,1,0
05dd0ef37542ef89defac6084dc1328f,32982,32981,1,1,1,UNNAMED #019,1,1,100
05de472be36162f793ed4b2a3059683e,20887,20889,1,1,1,GOETTINGEN,1,1,0
05e0443797dbaf0d3ce3f69f08941eaa,22204,22572,1,1,1,THRIFT,1,1,0
05e6e81da966a195771fc514f1eb4cbd,24106,24101,1,1,1,VALENCIA,1,1,0
05ea349b021072c9cf13c90136a9d7c4,22336,22341,3,3,3,CLIPPER,3,3,0
05eb6854dd5cdda9f39f55f76aa13625,33716,52089,1,1,1,UNNAMED #122,1,1,100
05ed15de581ac08b799d8d847431b347,23227,32889,1,1,1,WAWONA,1,1,0
05f5364e5754742c2fa533f1627778dc,27119,32881,1,1,1,NA,1,1,100
05f6d9511d261445cba7cfb191a04877,30075,25223,3,3,3,VAN NESS,3,3,7
05fcf3aa35bc423a3b101d2400bdb388,23853,33618,1,1,1,KING,1,1,100
060350a93d86a464b43f28557dd087c7,20838,20590,1,1,1,DELTA,1,1,0
060614b1e06548b68773ea0d71a37d78,26357,26371,1,1,1,CENTRAL,1,1,0
06086e729326afc83f03e27f970e80d2,26209,26210,1,1,1,UPPER TERRACE,1,1,0
0609f1d8526b4a989f8584bbd7d12264,33282,33751,4,4,4,BAYSHORE,4,4,100
060edccd1f4eccb7dd55acca088b4b54,27968,27967,1,1,1,47TH,1,1,0
06130730a8d1f2137c1633f00068f045,20295,20302,1,1,1,CAMPBELL,1,1,0
061bab5cb4aeb2878e92544fdf8ebc2c,33625,27020,2,2,2,MARINA,2,2,0
061c7a7ec147ee1cecd2dcdfcbf10f6f,27112,32884,1,1,1,12TH,1,1,100
062471c45c941e7d2d47f65044f95232,24032,24028,1,1,1,ALABAMA,1,1,0
06271242f3bd38034b91d3a5a1260852,26835,26811,1,1,1,GEARY,1,1,0
062850f61b0b3b976ead51a19fb09c61,25775,25779,1,1,1,20TH,1,1,7
0628e98fb75274fb67c3596bcec4bd68,27193,27181,2,2,2,LINCOLN,2,2,0
0629b0a42ae3d2fe01f32efd1aa00ff2,23239,23240,1,1,1,ULLOA,1,1,0
0629c5c986c487bb2463d65a9e598242,25759,25758,1,1,1,DIAMOND,1,1,0
06302b8c8a5669bb0dfcd365e40e1fd4,32976,51277,1,1,1,GRAHAM,1,1,0
06317498bfee9b4153cebde7bc4fa429,26879,26890,1,1,1,UNION,1,1,0
0636ad6b6fdd732ab186a30065403f0b,26796,27015,2,2,2,MARINA,2,2,0
06371e5f5ed65295d3c86fc221182faf,51350,51349,1,1,1,UPTON,1,1,0
06396a49bf87f1ca88966394e6545eba,27230,27229,3,3,3,GEARY,3,3,0
063a7b9cd2c1c60abcf3afe2d074f5b1,21706,52036,1,1,1,CAYUGA,1,1,100
063cb13bdf7493c9f1dd0631dd809858,22017,51037,1,1,1,27TH,1,1,100
063d0d4f8fa99db0889c63e3c79db2a4,20996,33669,3,3,3,ALEMANY,3,3,0
063f4aaeb8f8f3c50926fddfa7be5aa9,26862,26884,1,1,1,WASHINGTON,1,1,0
0646d2c826bd5b538a015914bcd6923b,24109,24104,1,1,1,SAN JOSE,1,1,0
06471dcbbefa9f7f2c9364f3b9c0df5f,30756,30755,2,2,2,MARKET,2,2,0
06476c4e658672baa2926b1b19cc4757,22854,33596,1,1,1,VASQUEZ,1,1,0
064b3bdf6089bb56edb1b9e9aef06ee3,23872,23878,1,1,1,8TH,1,1,0
064b76e3bcdfae9fb35c5de1018288d0,21408,21425,1,1,1,VIENNA,1,1,0
064c91fec7bfee1cc9a3af12c38b387a,20258,20257,1,1,1,ALANA,1,1,5
064ff466a8cd15c7a12e748302eedafd,27830,27862,2,2,2,FULTON,2,2,0
0654b809b38d0fcd94312197dbc948f9,33559,28009,2,2,2,GREAT,2,2,20
0656ec5fc796a692745c334d91fa69ba,24933,24431,3,3,3,HYDE,3,3,0
065cb4e2d9074cbab0347cf7ce40d450,25567,50362,1,1,1,CHESTNUT,1,1,0
065cf92147b6738c0c7cfade15cc3386,25865,25871,2,2,2,DOLORES,2,2,0
065f6c9c44b5ee8c27992f6561542cde,26206,26210,1,1,1,CLIFFORD,1,1,8
066617fe989f807427f4d8d2109d8262,26023,26024,1,1,1,SCOTT,1,1,0
0666448071e571c26074706d1c2705c9,23738,23740,1,1,1,20TH,1,1,0
066d20a1ca7c931773fad1a084bcebda,33699,21837,2,2,2,SAN JOSE,2,2,0
066f1b17a10313997beaf0f62cddc29a,27719,27717,1,1,1,30TH,1,1,0
066f584a16e03ddd352ce1f59863e5e9,24696,24697,1,1,1,JACKSON,1,1,0
06705556d2b5857c800eabaa816b2bc4,27822,27821,1,1,1,33RD,1,1,0
06726797122a71a1d8fef8c61b6fe0c3,27896,27895,2,2,2,GEARY,2,2,0
06764cfd711ffcba2b9911c36f8471dc,27955,27954,2,2,2,LINCOLN,2,2,0
067bc1084114c47e8eb24c480d91cef3,23089,23118,1,1,1,EUCALYPTUS,1,1,0
068066ad371fa58a6e5ad9c883fb10ff,52186,22192,2,2,2,PHELAN,2,2,10
06817c6da8341ba58d8a8c7f04091ddd,26985,26799,1,1,1,AVILA,1,1,0
0684963fddeb85c48d7ad218dc4a88c6,23791,23846,1,1,1,HOOPER,1,1,0
068bbcaba5952b554b5341f3a1687f7b,26587,26588,2,2,2,WEBSTER,2,2,0
068ddd0ee8d3067318d4e5b320dd8862,26044,25974,1,1,1,EDDY,1,1,0
06906ea3912a30de2a9e0e43521c045a,26505,26523,1,1,1,LAGUNA,1,1,0
0691b5e665b976dd28e62dbd3e0968b7,21279,21278,1,1,1,ELSIE,1,1,0
069d0ea640856b9d2450af0de3124a83,23082,33717,1,1,1,20TH,1,1,100
06a5b0d7ec10235fe8c2020fec4cfd3b,23946,24281,4,4,4,HOWARD,4,4,0
06b15355532cfb39505b064f07cb3905,21618,21627,1,1,1,MUNICH,1,1,0
06b30b7c87bb3fab454963714f8a7ceb,27089,27041,1,1,1,9TH,1,1,0
06b4ffdda71704bb314bb2a7767e0403,27789,27787,1,1,1,40TH,1,1,0
06c57d9879cea37e30380e52ffc5ead1,20966,20955,1,1,1,PRINCETON,1,1,0
06c83dea51b84ac461b6c377401aa50b,23323,33521,2,2,2,NA,2,2,100
06c981bf9013652d1e83a211c76001fc,25129,25264,1,1,1,BERNARD,1,1,0
06ce5b7559962c474840a5bc5cebb7f3,20926,20928,1,1,1,BOYLSTON,1,1,7
06d1f8765b857fa7133ae06722e52d32,24519,24524,4,4,4,FOLSOM,4,4,0
06d66ae40fbfe3a62cd5636d15c39ed8,27809,27803,1,1,1,44TH,1,1,0
06d88c97aaa3eedd5c61578f9b35c946,20198,20196,1,1,1,LA SALLE,1,1,0
06d999638d4cfb3be31d452f315a31c7,25301,25302,1,1,1,POLK,1,1,0
06daf30dfd701e64e96b9b6dd284d7b6,24894,24892,1,1,1,ELLIS,1,1,0
06dafc20203db4598501786eb1624eb8,27037,22867,2,2,2,LAGUNA HONDA,2,2,0
06e0b3e7752f7a2545a5512005302728,27208,27214,1,1,1,EDWARD,1,1,0
06e60d6c083fac9f660f9106732cb2bb,20957,20962,1,1,1,FELTON,1,1,0
06e653a2ab94ddf2328631bb158d5f75,24627,24629,4,4,4,HOWARD,4,4,0
06e6762de88d38573752593893cc6dfb,25574,25589,1,1,1,NORTH POINT,1,1,0
06ec425e10549f0cd0d33d921aea998e,27181,27070,1,1,1,2ND,1,1,0
06eccfc2a8388f6aed0f6bb904149ebe,25317,26552,1,1,1,VALLEJO,1,1,0
06f5b18c786903f2a007515af6fb5603,24135,24139,1,1,1,17TH,1,1,0
07030464ad85c04d38b331380f4ba35f,27436,27439,2,2,2,LINCOLN,2,2,0
071043ba0e264388da9100a76b984895,21642,21643,1,1,1,NAPLES,1,1,0
0713ddc0d3984c04579468cbf221cad4,27994,27996,1,1,1,GEARY,1,1,0
07176b8bd9657dbca9941188ecdb70a2,27838,27848,1,1,1,ANZA,1,1,0
0717b6b03db93be6a487979e84760f55,21122,21125,1,1,1,YORK,1,1,11
071858e00bfff6a2e86efe263a55a2a8,22050,21486,2,2,2,GENEVA,2,2,0
071d14fda5ef23f10b068e3f6680bebd,24183,24174,1,1,1,VALENCIA,1,1,0
07238d2eb47c9b1647836b7f4b1b4f5c,20365,20851,1,1,1,CAMPBELL,1,1,100
07253a6720118f0648c71b7c7ac60c71,26441,26440,2,2,2,STANYAN,2,2,0
0728d009658eb8b613314ec736d1683e,26757,26759,2,2,2,LAGUNA,2,2,0
0729bb5ea451a7429841155a32bdc8d8,21732,21474,1,1,1,AMAZON,1,1,0
072aabe2da3f52f8ef296f8fb00312e6,21570,33493,1,1,1,FARRAGUT,1,1,0
072d865c342c359c28c1985d395ab29c,33132,52097,1,1,1,20TH,1,1,0
072da56f21c76dfbfaa9b76f3ca1abb7,52887,52870,1,1,1,AVENUE D,1,1,100
072e54e6996f28809c9bc169c2217622,22180,21594,1,1,1,CAINE,1,1,100
073117cdadbab9ffd8083fb83944cc70,22847,22879,1,1,1,KENSINGTON,1,1,0
07386394df09d91b3244e9874395694e,23997,24077,1,1,1,22ND,1,1,0
07398e91c8518f06cff626142ac89d18,32853,27265,1,1,1,SOUTH TEA GARDEN,1,1,8
073acd0bdfda6ffbc1613edf25615ba2,33209,52119,2,2,2,BAYSHORE,2,2,0
07403102058167e55c68227fb87114a5,32976,51277,1,1,1,GRAHAM,1,1,0
0742b357e79241048ef8c0193f692e9a,25965,25956,1,1,1,FULTON,1,1,0
0742d22a83a68e2b446d7ae99282b076,23247,23248,1,1,1,CRESTLAKE,1,1,0
07430de21e4d0a04720a1cd686f31ae8,27536,27534,1,1,1,24TH,1,1,0
07444a9ab609b24fee2f8a192fc0c3d2,23390,23393,1,1,1,SANTIAGO,1,1,0
07452adfd359a2a414696b8bde24a6f7,24481,23599,1,1,1,BRYANT,1,1,0
0746253f1eadfcdb46188c46470f8d5e,20664,20680,1,1,1,PALOU,1,1,0
074a8a37670b5741bc717c77edb500f0,24341,24369,2,2,2,15TH,2,2,0
074bb12c56c0c4452d8cd6bbd379826b,25971,25973,1,1,1,FILLMORE,1,1,0
074fc00c237bbe4802dfc14097d6cec1,21962,21963,1,1,1,ADDISON,1,1,0
0756b5b2b999993f8ec20888abebc836,25480,25481,1,1,1,NORTH POINT,1,1,0
07587cafeacbd3f064140bd48f7457e6,23092,22567,1,1,1,RIVAS,1,1,0
07611e62199d99a4cc591c867f68e1f3,22465,22466,1,1,1,RICE,1,1,0
0767cf80e46b1c02eb502686679260e0,20239,20241,2,2,2,EVANS,2,2,0
076906c18020f111b6fb82376c4ddaab,33754,33757,2,2,2,BAYSHORE,2,2,0
076928ef05878e3e87d365a51b215803,30733,24679,1,1,1,SANSOME,1,1,6
07715a49464d206edaf0a2a5f3b80b11,27352,27169,1,1,1,JUDAH,1,1,0
077b31bcf05b174ea5cad2eff0010d08,51002,52772,1,1,1,SOUTH HILL,1,1,0
077c1ed817431abb0c162f3cc49c8446,27232,27230,1,1,1,ARGUELLO,1,1,0
077d420a79a3c1eed11d8c48f17b669f,27137,27138,1,1,1,FUNSTON,1,1,0
078118c9d31e8c4c5957a86ba9ea5bcd,20369,20375,1,1,1,SCHWERIN,1,1,0
0781e0b974b31c80b93710b48cc21120,25705,25706,2,2,2,DOLORES,2,2,0
078c73f9ef608adda756c9c58f0547d0,32879,32878,1,1,1,15TH,1,1,7
078fa45959065c76031d8bf89aac24c1,23031,33149,2,2,2,HOLLOWAY,2,2,0
0790ee3e990956329976ac2e161c4771,51074,22213,1,1,1,EDGAR,1,1,100
07941a0635182804f3252fbfb9601bc0,27632,27503,1,1,1,18TH,1,1,0
079a62d8303f4c6764477d0efdf54bf4,23692,33750,1,1,1,DE HARO,1,1,0
07ae7b85afe13dd16cdf662e4ed091f9,21352,21354,1,1,1,27TH,1,1,0
07b55df0a9707be98022e876a9ad493f,24075,24063,2,2,2,SOUTH VAN NESS,2,2,0
07c48f11db77265cb263f01fc43df6c4,21843,21847,1,1,1,FAIRMOUNT,1,1,0
07c509e11ea24b98afe15e8c0a746143,24403,25847,3,3,3,DUBOCE,3,3,0
07c5ba82bc80478fb9c208691b447392,27252,27156,1,1,1,9TH,1,1,0
07c76271590b48b52137d5c017e36a67,26120,50628,1,1,1,PEREGO,1,1,100
07c88046fae64c40d70944a392fdd001,26589,26595,1,1,1,O FARRELL,1,1,1
07c8b722fe05eaad19f280bfd3eb253e,26181,33567,1,1,1,19TH,1,1,0
07cc533b1decbd8d8c3886ca3fcaf6eb,25992,25991,1,1,1,STEINER,1,1,0
07d0d5622656016e6d275e59419504c6,23154,23158,1,1,1,VICENTE,1,1,0
07e1e65331da1b8d78425205510310c7,22122,22152,1,1,1,PAULDING,1,1,0
07e51d5f4dcb609758766268cf965de1,25353,25357,1,1,1,JASPER,1,1,6
07ed57951b9c801845addd4db19e6cca,24803,24804,2,2,2,THE EMBARCADERO,2,2,0
07ee6f2f56062dad5ae6770473401f26,20978,20979,1,1,1,BURROWS,1,1,0
07f3ba389228b89ff223b5892935760c,25126,25133,1,1,1,HIMMELMANN,1,1,6
07f9fb103b00e7723c088fe5bddef865,24962,24944,1,1,1,SHANNON,1,1,0
08050cdb1dd00cd6ba6b5e4fc30a0d8b,51210,51211,1,1,1,PRESIDIO,1,1,10
080609258c5c52981085fed270b870a2,33004,23141,2,2,2,PORTOLA,2,2,0
0808eb8b6220e912ffa48b52663e693b,25272,25263,1,1,1,LEAVENWORTH,1,1,0
080b5253c265a214e441c3c6c2fb517b,21991,21999,1,1,1,BERKELEY,1,1,0
080ca71a7440f88d5c278c8eae084119,50385,53023,1,1,1,CHANNEL,1,1,0
080ddc9114e6c84ff10303ca1468e45e,21296,33364,2,2,3,SOUTH VAN NESS,2,3,0
081752ee51968588abeeac51f189158f,25931,50319,1,1,1,LINDEN,1,1,0
08190090aae257c5d654a08434eb82ce,27662,33151,1,1,1,25TH,1,1,0
081920fbab03d181aa737137ff967181,27211,27212,1,1,1,CABRILLO,1,1,8
0820b1075c3760fa31f9f161d195cb33,23101,23098,1,1,1,ARBALLO,1,1,0
0821b82a3e096f7c497532f36ed49451,21349,21893,1,1,1,29TH,1,1,0
0829f2c413ee279c9ded186cf4a96a3e,32899,32892,1,1,1,35TH,1,1,100
082b77597af8b33e81541e9bff0efa3c,30820,50506,1,1,1,NORMANDIE,1,1,8
082c5aaa66231b8144ffb68b8bd41cd3,25702,25703,2,2,2,DOLORES,2,2,0
0830adce42f50e2f42eb10405e515c92,24084,24082,1,1,1,CAPP,1,1,0
0831ff4493ef6f2c957480c6d391898d,24934,24933,3,3,3,TURK,3,3,0
0838912e38b4618929dd3acc418cc951,27410,27413,1,1,1,KIRKHAM,1,1,0
08391715b37986e4e902b37384f7b1c3,21605,21608,1,1,1,PERSIA,1,1,0
083b937afc15f24538fc510a18e907e8,26283,26279,1,1,1,SHRADER,1,1,0
0842690b19c420b2654f5151171e3dbd,21594,22180,1,1,1,CAINE,1,1,100
0849952689d58a045f4b958a3ff11768,20454,20455,1,1,1,FITZGERALD,1,1,0
084e4fb6aaf463dea3831501c03c26e8,20263,20262,1,1,1,EXECUTIVE PARK,1,1,0
084ec9c1ab6c4fe78e1975c90c5f7f79,26542,26508,2,2,2,GOUGH,2,2,0
085d077fe52774fbb873179a8b04ccb3,52192,52193,1,1,1,UNNAMED #091,1,1,10
085d38676cca5ec8ca08f6393244b2b7,21658,21652,1,1,1,ATHENS,1,1,6
0860fce9495031d204a5f00d5e23ef9e,23474,23458,1,1,1,42ND,1,1,0
